%JahrStadtteil,Bevölkerung Jahr,Bevölkerung Stadtteil,Bevölkerung,Bevölkerung männlich,Bevölkerung weiblich,Bevölkerung männlich (%),Bevölkerung weiblich (%),AKFrom,AKTo,AltersKlasse
2007Innenstadt-Ost,2007,Innenstadt-Ost,115,52,63,"0,45217391304348","0,54782608695652",0,2,-2
2008Innenstadt-Ost,2008,Innenstadt-Ost,123,62,61,"0,50406504065041","0,49593495934959",0,2,-2
2009Innenstadt-Ost,2009,Innenstadt-Ost,124,64,60,"0,51612903225806","0,48387096774194",0,2,-2
2010Innenstadt-Ost,2010,Innenstadt-Ost,139,77,62,"0,55395683453237","0,44604316546763",0,2,-2
2011Innenstadt-Ost,2011,Innenstadt-Ost,140,75,65,"0,53571428571429","0,46428571428571",0,2,-2
2012Innenstadt-Ost,2012,Innenstadt-Ost,129,73,56,"0,56589147286822","0,43410852713178",0,2,-2
2013Innenstadt-Ost,2013,Innenstadt-Ost,127,67,60,"0,52755905511811","0,47244094488189",0,2,-2
2014Innenstadt-Ost,2014,Innenstadt-Ost,107,61,46,"0,57009345794393","0,42990654205607",0,2,-2
2015Innenstadt-Ost,2015,Innenstadt-Ost,123,54,69,"0,4390243902439","0,5609756097561",0,2,-2
2016Innenstadt-Ost,2016,Innenstadt-Ost,152,68,84,"0,44736842105263","0,55263157894737",0,2,-2
2007Innenstadt-West,2007,Innenstadt-West,194,103,91,"0,53092783505155","0,46907216494845",0,2,-2
2008Innenstadt-West,2008,Innenstadt-West,205,106,99,"0,51707317073171","0,48292682926829",0,2,-2
2009Innenstadt-West,2009,Innenstadt-West,205,119,86,"0,58048780487805","0,41951219512195",0,2,-2
2010Innenstadt-West,2010,Innenstadt-West,188,99,89,"0,52659574468085","0,47340425531915",0,2,-2
2011Innenstadt-West,2011,Innenstadt-West,199,96,103,"0,48241206030151","0,51758793969849",0,2,-2
2012Innenstadt-West,2012,Innenstadt-West,207,105,102,"0,50724637681159","0,49275362318841",0,2,-2
2013Innenstadt-West,2013,Innenstadt-West,212,117,95,"0,55188679245283","0,44811320754717",0,2,-2
2014Innenstadt-West,2014,Innenstadt-West,216,115,101,"0,53240740740741","0,46759259259259",0,2,-2
2015Innenstadt-West,2015,Innenstadt-West,221,118,103,"0,53393665158371","0,46606334841629",0,2,-2
2016Innenstadt-West,2016,Innenstadt-West,207,97,110,"0,46859903381643","0,53140096618357",0,2,-2
2007Südstadt,2007,Südstadt,415,200,215,"0,48192771084337","0,51807228915663",0,2,-2
2008Südstadt,2008,Südstadt,462,225,237,"0,48701298701299","0,51298701298701",0,2,-2
2009Südstadt,2009,Südstadt,477,246,231,"0,51572327044025","0,48427672955975",0,2,-2
2010Südstadt,2010,Südstadt,509,261,248,"0,51277013752456","0,48722986247544",0,2,-2
2011Südstadt,2011,Südstadt,526,273,253,"0,51901140684411","0,48098859315589",0,2,-2
2012Südstadt,2012,Südstadt,525,252,273,"0,48","0,52",0,2,-2
2013Südstadt,2013,Südstadt,560,277,283,"0,49464285714286","0,50535714285714",0,2,-2
2014Südstadt,2014,Südstadt,551,285,266,"0,51724137931034","0,48275862068966",0,2,-2
2015Südstadt,2015,Südstadt,612,307,305,"0,5016339869281","0,4983660130719",0,2,-2
2016Südstadt,2016,Südstadt,667,350,317,"0,52473763118441","0,47526236881559",0,2,-2
2007Südweststadt,2007,Südweststadt,625,320,305,"0,512","0,488",0,2,-2
2008Südweststadt,2008,Südweststadt,629,340,289,"0,54054054054054","0,45945945945946",0,2,-2
2009Südweststadt,2009,Südweststadt,651,363,288,"0,55760368663594","0,44239631336406",0,2,-2
2010Südweststadt,2010,Südweststadt,661,349,312,"0,52798789712557","0,47201210287443",0,2,-2
2011Südweststadt,2011,Südweststadt,644,325,319,"0,50465838509317","0,49534161490683",0,2,-2
2012Südweststadt,2012,Südweststadt,621,321,300,"0,51690821256039","0,48309178743961",0,2,-2
2013Südweststadt,2013,Südweststadt,644,327,317,"0,50776397515528","0,49223602484472",0,2,-2
2014Südweststadt,2014,Südweststadt,668,347,321,"0,51946107784431","0,48053892215569",0,2,-2
2015Südweststadt,2015,Südweststadt,697,351,346,"0,50358680057389","0,49641319942611",0,2,-2
2016Südweststadt,2016,Südweststadt,674,346,328,"0,513353115727","0,486646884273",0,2,-2
2007Weststadt,2007,Weststadt,630,314,316,"0,4984126984127","0,5015873015873",0,2,-2
2008Weststadt,2008,Weststadt,654,323,331,"0,49388379204893","0,50611620795107",0,2,-2
2009Weststadt,2009,Weststadt,637,321,316,"0,50392464678179","0,49607535321821",0,2,-2
2010Weststadt,2010,Weststadt,627,317,310,"0,50558213716108","0,49441786283892",0,2,-2
2011Weststadt,2011,Weststadt,621,334,287,"0,5378421900161","0,4621578099839",0,2,-2
2012Weststadt,2012,Weststadt,638,359,279,"0,56269592476489","0,43730407523511",0,2,-2
2013Weststadt,2013,Weststadt,655,351,304,"0,53587786259542","0,46412213740458",0,2,-2
2014Weststadt,2014,Weststadt,651,339,312,"0,52073732718894","0,47926267281106",0,2,-2
2015Weststadt,2015,Weststadt,639,345,294,"0,53990610328639","0,46009389671362",0,2,-2
2016Weststadt,2016,Weststadt,627,337,290,"0,53748006379585","0,46251993620415",0,2,-2
2007Nordweststadt,2007,Nordweststadt,222,112,110,"0,5045045045045","0,4954954954955",0,2,-2
2008Nordweststadt,2008,Nordweststadt,240,123,117,"0,5125","0,4875",0,2,-2
2009Nordweststadt,2009,Nordweststadt,222,115,107,"0,51801801801802","0,48198198198198",0,2,-2
2010Nordweststadt,2010,Nordweststadt,243,123,120,"0,50617283950617","0,49382716049383",0,2,-2
2011Nordweststadt,2011,Nordweststadt,218,116,102,"0,53211009174312","0,46788990825688",0,2,-2
2012Nordweststadt,2012,Nordweststadt,257,145,112,"0,56420233463035","0,43579766536965",0,2,-2
2013Nordweststadt,2013,Nordweststadt,255,141,114,"0,55294117647059","0,44705882352941",0,2,-2
2014Nordweststadt,2014,Nordweststadt,263,146,117,"0,55513307984791","0,44486692015209",0,2,-2
2015Nordweststadt,2015,Nordweststadt,254,134,120,"0,52755905511811","0,47244094488189",0,2,-2
2016Nordweststadt,2016,Nordweststadt,282,135,147,"0,47872340425532","0,52127659574468",0,2,-2
2007Oststadt,2007,Oststadt,423,223,200,"0,52718676122931","0,47281323877069",0,2,-2
2008Oststadt,2008,Oststadt,430,225,205,"0,52325581395349","0,47674418604651",0,2,-2
2009Oststadt,2009,Oststadt,428,210,218,"0,49065420560748","0,50934579439252",0,2,-2
2010Oststadt,2010,Oststadt,461,236,225,"0,5119305856833","0,4880694143167",0,2,-2
2011Oststadt,2011,Oststadt,440,221,219,"0,50227272727273","0,49772727272727",0,2,-2
2012Oststadt,2012,Oststadt,470,231,239,"0,49148936170213","0,50851063829787",0,2,-2
2013Oststadt,2013,Oststadt,502,264,238,"0,52589641434263","0,47410358565737",0,2,-2
2014Oststadt,2014,Oststadt,756,376,380,"0,4973544973545","0,5026455026455",0,2,-2
2015Oststadt,2015,Oststadt,969,482,487,"0,49742002063983","0,50257997936017",0,2,-2
2016Oststadt,2016,Oststadt,568,300,268,"0,52816901408451","0,47183098591549",0,2,-2
2007Mühlburg,2007,Mühlburg,403,197,206,"0,48883374689826","0,51116625310174",0,2,-2
2008Mühlburg,2008,Mühlburg,400,186,214,"0,465","0,535",0,2,-2
2009Mühlburg,2009,Mühlburg,391,212,179,"0,54219948849105","0,45780051150895",0,2,-2
2010Mühlburg,2010,Mühlburg,427,216,211,"0,50585480093677","0,49414519906323",0,2,-2
2011Mühlburg,2011,Mühlburg,433,224,209,"0,51732101616628","0,48267898383372",0,2,-2
2012Mühlburg,2012,Mühlburg,437,232,205,"0,53089244851259","0,46910755148741",0,2,-2
2013Mühlburg,2013,Mühlburg,423,221,202,"0,52245862884161","0,47754137115839",0,2,-2
2014Mühlburg,2014,Mühlburg,453,235,218,"0,51876379690949","0,48123620309051",0,2,-2
2015Mühlburg,2015,Mühlburg,432,213,219,"0,49305555555556","0,50694444444444",0,2,-2
2016Mühlburg,2016,Mühlburg,474,239,235,"0,5042194092827","0,4957805907173",0,2,-2
2007Daxlanden,2007,Daxlanden,255,120,135,"0,47058823529412","0,52941176470588",0,2,-2
2008Daxlanden,2008,Daxlanden,248,121,127,"0,48790322580645","0,51209677419355",0,2,-2
2009Daxlanden,2009,Daxlanden,243,121,122,"0,49794238683128","0,50205761316872",0,2,-2
2010Daxlanden,2010,Daxlanden,242,138,104,"0,5702479338843","0,4297520661157",0,2,-2
2011Daxlanden,2011,Daxlanden,234,135,99,"0,57692307692308","0,42307692307692",0,2,-2
2012Daxlanden,2012,Daxlanden,252,137,115,"0,54365079365079","0,45634920634921",0,2,-2
2013Daxlanden,2013,Daxlanden,240,122,118,"0,50833333333333","0,49166666666667",0,2,-2
2014Daxlanden,2014,Daxlanden,216,118,98,"0,5462962962963","0,4537037037037",0,2,-2
2015Daxlanden,2015,Daxlanden,230,122,108,"0,5304347826087","0,4695652173913",0,2,-2
2016Daxlanden,2016,Daxlanden,243,127,116,"0,52263374485597","0,47736625514403",0,2,-2
2007Knielingen,2007,Knielingen,215,111,104,"0,51627906976744","0,48372093023256",0,2,-2
2008Knielingen,2008,Knielingen,219,110,109,"0,50228310502283","0,49771689497717",0,2,-2
2009Knielingen,2009,Knielingen,223,122,101,"0,54708520179372","0,45291479820628",0,2,-2
2010Knielingen,2010,Knielingen,224,118,106,"0,52678571428571","0,47321428571429",0,2,-2
2011Knielingen,2011,Knielingen,234,116,118,"0,4957264957265","0,5042735042735",0,2,-2
2012Knielingen,2012,Knielingen,264,129,135,"0,48863636363636","0,51136363636364",0,2,-2
2013Knielingen,2013,Knielingen,285,137,148,"0,48070175438596","0,51929824561404",0,2,-2
2014Knielingen,2014,Knielingen,277,130,147,"0,46931407942238","0,53068592057762",0,2,-2
2015Knielingen,2015,Knielingen,265,130,135,"0,49056603773585","0,50943396226415",0,2,-2
2016Knielingen,2016,Knielingen,289,149,140,"0,51557093425606","0,48442906574394",0,2,-2
2007Grünwinkel,2007,Grünwinkel,246,113,133,"0,45934959349593","0,54065040650407",0,2,-2
2008Grünwinkel,2008,Grünwinkel,227,116,111,"0,51101321585903","0,48898678414097",0,2,-2
2009Grünwinkel,2009,Grünwinkel,243,126,117,"0,51851851851852","0,48148148148148",0,2,-2
2010Grünwinkel,2010,Grünwinkel,251,137,114,"0,54581673306773","0,45418326693227",0,2,-2
2011Grünwinkel,2011,Grünwinkel,258,130,128,"0,50387596899225","0,49612403100775",0,2,-2
2012Grünwinkel,2012,Grünwinkel,258,133,125,"0,51550387596899","0,48449612403101",0,2,-2
2013Grünwinkel,2013,Grünwinkel,263,143,120,"0,54372623574144","0,45627376425856",0,2,-2
2014Grünwinkel,2014,Grünwinkel,244,134,110,"0,54918032786885","0,45081967213115",0,2,-2
2015Grünwinkel,2015,Grünwinkel,263,129,134,"0,49049429657795","0,50950570342205",0,2,-2
2016Grünwinkel,2016,Grünwinkel,269,134,135,"0,49814126394052","0,50185873605948",0,2,-2
2007Oberreut,2007,Oberreut,281,148,133,"0,52669039145907","0,47330960854093",0,2,-2
2008Oberreut,2008,Oberreut,271,140,131,"0,51660516605166","0,48339483394834",0,2,-2
2009Oberreut,2009,Oberreut,278,136,142,"0,48920863309353","0,51079136690647",0,2,-2
2010Oberreut,2010,Oberreut,269,135,134,"0,50185873605948","0,49814126394052",0,2,-2
2011Oberreut,2011,Oberreut,262,133,129,"0,50763358778626","0,49236641221374",0,2,-2
2012Oberreut,2012,Oberreut,249,131,118,"0,52610441767068","0,47389558232932",0,2,-2
2013Oberreut,2013,Oberreut,246,135,111,"0,54878048780488","0,45121951219512",0,2,-2
2014Oberreut,2014,Oberreut,243,132,111,"0,54320987654321","0,45679012345679",0,2,-2
2015Oberreut,2015,Oberreut,249,128,121,"0,5140562248996","0,4859437751004",0,2,-2
2016Oberreut,2016,Oberreut,251,127,124,"0,50597609561753","0,49402390438247",0,2,-2
2007Beiertheim-Bulach,2007,Beiertheim-Bulach,190,101,89,"0,53157894736842","0,46842105263158",0,2,-2
2008Beiertheim-Bulach,2008,Beiertheim-Bulach,206,107,99,"0,51941747572816","0,48058252427184",0,2,-2
2009Beiertheim-Bulach,2009,Beiertheim-Bulach,199,94,105,"0,47236180904523","0,52763819095477",0,2,-2
2010Beiertheim-Bulach,2010,Beiertheim-Bulach,189,96,93,"0,50793650793651","0,49206349206349",0,2,-2
2011Beiertheim-Bulach,2011,Beiertheim-Bulach,182,100,82,"0,54945054945055","0,45054945054945",0,2,-2
2012Beiertheim-Bulach,2012,Beiertheim-Bulach,185,98,87,"0,52972972972973","0,47027027027027",0,2,-2
2013Beiertheim-Bulach,2013,Beiertheim-Bulach,187,111,76,"0,59358288770053","0,40641711229947",0,2,-2
2014Beiertheim-Bulach,2014,Beiertheim-Bulach,184,104,80,"0,56521739130435","0,43478260869565",0,2,-2
2015Beiertheim-Bulach,2015,Beiertheim-Bulach,185,102,83,"0,55135135135135","0,44864864864865",0,2,-2
2016Beiertheim-Bulach,2016,Beiertheim-Bulach,185,82,103,"0,44324324324324","0,55675675675676",0,2,-2
2007Weiherfeld-Dammerstock,2007,Weiherfeld-Dammerstock,164,99,65,"0,60365853658537","0,39634146341463",0,2,-2
2008Weiherfeld-Dammerstock,2008,Weiherfeld-Dammerstock,168,94,74,"0,55952380952381","0,44047619047619",0,2,-2
2009Weiherfeld-Dammerstock,2009,Weiherfeld-Dammerstock,164,80,84,"0,48780487804878","0,51219512195122",0,2,-2
2010Weiherfeld-Dammerstock,2010,Weiherfeld-Dammerstock,148,69,79,"0,46621621621622","0,53378378378378",0,2,-2
2011Weiherfeld-Dammerstock,2011,Weiherfeld-Dammerstock,131,59,72,"0,45038167938931","0,54961832061069",0,2,-2
2012Weiherfeld-Dammerstock,2012,Weiherfeld-Dammerstock,139,67,72,"0,48201438848921","0,51798561151079",0,2,-2
2013Weiherfeld-Dammerstock,2013,Weiherfeld-Dammerstock,145,68,77,"0,46896551724138","0,53103448275862",0,2,-2
2014Weiherfeld-Dammerstock,2014,Weiherfeld-Dammerstock,154,75,79,"0,48701298701299","0,51298701298701",0,2,-2
2015Weiherfeld-Dammerstock,2015,Weiherfeld-Dammerstock,162,80,82,"0,49382716049383","0,50617283950617",0,2,-2
2016Weiherfeld-Dammerstock,2016,Weiherfeld-Dammerstock,161,81,80,"0,50310559006211","0,49689440993789",0,2,-2
2007Rüppurr,2007,Rüppurr,268,134,134,"0,5","0,5",0,2,-2
2008Rüppurr,2008,Rüppurr,264,125,139,"0,47348484848485","0,52651515151515",0,2,-2
2009Rüppurr,2009,Rüppurr,257,118,139,"0,4591439688716","0,5408560311284",0,2,-2
2010Rüppurr,2010,Rüppurr,234,113,121,"0,48290598290598","0,51709401709402",0,2,-2
2011Rüppurr,2011,Rüppurr,237,122,115,"0,51476793248945","0,48523206751055",0,2,-2
2012Rüppurr,2012,Rüppurr,252,144,108,"0,57142857142857","0,42857142857143",0,2,-2
2013Rüppurr,2013,Rüppurr,241,136,105,"0,5643153526971","0,4356846473029",0,2,-2
2014Rüppurr,2014,Rüppurr,247,136,111,"0,55060728744939","0,44939271255061",0,2,-2
2015Rüppurr,2015,Rüppurr,258,144,114,"0,55813953488372","0,44186046511628",0,2,-2
2016Rüppurr,2016,Rüppurr,253,135,118,"0,53359683794466","0,46640316205534",0,2,-2
2007Waldstadt,2007,Waldstadt,290,153,137,"0,52758620689655","0,47241379310345",0,2,-2
2008Waldstadt,2008,Waldstadt,294,146,148,"0,49659863945578","0,50340136054422",0,2,-2
2009Waldstadt,2009,Waldstadt,297,161,136,"0,54208754208754","0,45791245791246",0,2,-2
2010Waldstadt,2010,Waldstadt,336,177,159,"0,52678571428571","0,47321428571429",0,2,-2
2011Waldstadt,2011,Waldstadt,349,180,169,"0,51575931232092","0,48424068767908",0,2,-2
2012Waldstadt,2012,Waldstadt,318,164,154,"0,51572327044025","0,48427672955975",0,2,-2
2013Waldstadt,2013,Waldstadt,332,180,152,"0,5421686746988","0,4578313253012",0,2,-2
2014Waldstadt,2014,Waldstadt,345,189,156,"0,54782608695652","0,45217391304348",0,2,-2
2015Waldstadt,2015,Waldstadt,349,182,167,"0,5214899713467","0,4785100286533",0,2,-2
2016Waldstadt,2016,Waldstadt,342,172,170,"0,50292397660819","0,49707602339181",0,2,-2
2007Rintheim,2007,Rintheim,161,78,83,"0,48447204968944","0,51552795031056",0,2,-2
2008Rintheim,2008,Rintheim,156,76,80,"0,48717948717949","0,51282051282051",0,2,-2
2009Rintheim,2009,Rintheim,147,77,70,"0,52380952380952","0,47619047619048",0,2,-2
2010Rintheim,2010,Rintheim,143,78,65,"0,54545454545455","0,45454545454545",0,2,-2
2011Rintheim,2011,Rintheim,125,67,58,"0,536","0,464",0,2,-2
2012Rintheim,2012,Rintheim,120,64,56,"0,53333333333333","0,46666666666667",0,2,-2
2013Rintheim,2013,Rintheim,131,75,56,"0,57251908396947","0,42748091603053",0,2,-2
2014Rintheim,2014,Rintheim,146,81,65,"0,55479452054795","0,44520547945205",0,2,-2
2015Rintheim,2015,Rintheim,156,86,70,"0,55128205128205","0,44871794871795",0,2,-2
2016Rintheim,2016,Rintheim,151,80,71,"0,52980132450331","0,47019867549669",0,2,-2
2007Hagsfeld,2007,Hagsfeld,206,108,98,"0,52427184466019","0,47572815533981",0,2,-2
2008Hagsfeld,2008,Hagsfeld,166,81,85,"0,48795180722892","0,51204819277108",0,2,-2
2009Hagsfeld,2009,Hagsfeld,172,90,82,"0,52325581395349","0,47674418604651",0,2,-2
2010Hagsfeld,2010,Hagsfeld,166,85,81,"0,51204819277108","0,48795180722892",0,2,-2
2011Hagsfeld,2011,Hagsfeld,180,99,81,"0,55","0,45",0,2,-2
2012Hagsfeld,2012,Hagsfeld,181,93,88,"0,51381215469613","0,48618784530387",0,2,-2
2013Hagsfeld,2013,Hagsfeld,176,87,89,"0,49431818181818","0,50568181818182",0,2,-2
2014Hagsfeld,2014,Hagsfeld,171,91,80,"0,53216374269006","0,46783625730994",0,2,-2
2015Hagsfeld,2015,Hagsfeld,190,115,75,"0,60526315789474","0,39473684210526",0,2,-2
2016Hagsfeld,2016,Hagsfeld,203,112,91,"0,55172413793103","0,44827586206897",0,2,-2
2007Durlach,2007,Durlach,767,383,384,"0,4993481095176","0,5006518904824",0,2,-2
2008Durlach,2008,Durlach,757,378,379,"0,49933949801849","0,50066050198151",0,2,-2
2009Durlach,2009,Durlach,742,373,369,"0,50269541778976","0,49730458221024",0,2,-2
2010Durlach,2010,Durlach,709,358,351,"0,5049365303244","0,4950634696756",0,2,-2
2011Durlach,2011,Durlach,719,354,365,"0,4923504867872","0,5076495132128",0,2,-2
2012Durlach,2012,Durlach,719,374,345,"0,5201668984701","0,4798331015299",0,2,-2
2013Durlach,2013,Durlach,768,401,367,"0,52213541666667","0,47786458333333",0,2,-2
2014Durlach,2014,Durlach,773,396,377,"0,51228978007762","0,48771021992238",0,2,-2
2015Durlach,2015,Durlach,844,446,398,"0,52843601895735","0,47156398104265",0,2,-2
2016Durlach,2016,Durlach,819,422,397,"0,51526251526252","0,48473748473748",0,2,-2
2007Grötzingen,2007,Grötzingen,198,100,98,"0,50505050505051","0,4949494949495",0,2,-2
2008Grötzingen,2008,Grötzingen,207,103,104,"0,4975845410628","0,5024154589372",0,2,-2
2009Grötzingen,2009,Grötzingen,223,114,109,"0,51121076233184","0,48878923766816",0,2,-2
2010Grötzingen,2010,Grötzingen,235,121,114,"0,51489361702128","0,48510638297872",0,2,-2
2011Grötzingen,2011,Grötzingen,228,116,112,"0,50877192982456","0,49122807017544",0,2,-2
2012Grötzingen,2012,Grötzingen,221,112,109,"0,50678733031674","0,49321266968326",0,2,-2
2013Grötzingen,2013,Grötzingen,196,105,91,"0,53571428571429","0,46428571428571",0,2,-2
2014Grötzingen,2014,Grötzingen,195,98,97,"0,5025641025641","0,4974358974359",0,2,-2
2015Grötzingen,2015,Grötzingen,217,108,109,"0,49769585253456","0,50230414746544",0,2,-2
2016Grötzingen,2016,Grötzingen,206,101,105,"0,49029126213592","0,50970873786408",0,2,-2
2007Stupferich,2007,Stupferich,68,37,31,"0,54411764705882","0,45588235294118",0,2,-2
2008Stupferich,2008,Stupferich,55,32,23,"0,58181818181818","0,41818181818182",0,2,-2
2009Stupferich,2009,Stupferich,45,28,17,"0,62222222222222","0,37777777777778",0,2,-2
2010Stupferich,2010,Stupferich,53,27,26,"0,50943396226415","0,49056603773585",0,2,-2
2011Stupferich,2011,Stupferich,57,25,32,"0,43859649122807","0,56140350877193",0,2,-2
2012Stupferich,2012,Stupferich,66,26,40,"0,39393939393939","0,60606060606061",0,2,-2
2013Stupferich,2013,Stupferich,67,27,40,"0,40298507462687","0,59701492537313",0,2,-2
2014Stupferich,2014,Stupferich,75,40,35,"0,53333333333333","0,46666666666667",0,2,-2
2015Stupferich,2015,Stupferich,76,43,33,"0,56578947368421","0,43421052631579",0,2,-2
2016Stupferich,2016,Stupferich,81,47,34,"0,58024691358025","0,41975308641975",0,2,-2
2007Hohenwettersbach,2007,Hohenwettersbach,102,51,51,"0,5","0,5",0,2,-2
2008Hohenwettersbach,2008,Hohenwettersbach,102,51,51,"0,5","0,5",0,2,-2
2009Hohenwettersbach,2009,Hohenwettersbach,90,52,38,"0,57777777777778","0,42222222222222",0,2,-2
2010Hohenwettersbach,2010,Hohenwettersbach,86,50,36,"0,58139534883721","0,41860465116279",0,2,-2
2011Hohenwettersbach,2011,Hohenwettersbach,80,37,43,"0,4625","0,5375",0,2,-2
2012Hohenwettersbach,2012,Hohenwettersbach,73,35,38,"0,47945205479452","0,52054794520548",0,2,-2
2013Hohenwettersbach,2013,Hohenwettersbach,76,43,33,"0,56578947368421","0,43421052631579",0,2,-2
2014Hohenwettersbach,2014,Hohenwettersbach,78,49,29,"0,62820512820513","0,37179487179487",0,2,-2
2015Hohenwettersbach,2015,Hohenwettersbach,87,50,37,"0,57471264367816","0,42528735632184",0,2,-2
2016Hohenwettersbach,2016,Hohenwettersbach,83,42,41,"0,50602409638554","0,49397590361446",0,2,-2
2007Wolfartsweier,2007,Wolfartsweier,99,57,42,"0,57575757575758","0,42424242424242",0,2,-2
2008Wolfartsweier,2008,Wolfartsweier,81,46,35,"0,5679012345679","0,4320987654321",0,2,-2
2009Wolfartsweier,2009,Wolfartsweier,84,46,38,"0,54761904761905","0,45238095238095",0,2,-2
2010Wolfartsweier,2010,Wolfartsweier,73,35,38,"0,47945205479452","0,52054794520548",0,2,-2
2011Wolfartsweier,2011,Wolfartsweier,81,41,40,"0,50617283950617","0,49382716049383",0,2,-2
2012Wolfartsweier,2012,Wolfartsweier,72,36,36,"0,5","0,5",0,2,-2
2013Wolfartsweier,2013,Wolfartsweier,77,45,32,"0,58441558441558","0,41558441558442",0,2,-2
2014Wolfartsweier,2014,Wolfartsweier,71,43,28,"0,6056338028169","0,3943661971831",0,2,-2
2015Wolfartsweier,2015,Wolfartsweier,68,47,21,"0,69117647058824","0,30882352941176",0,2,-2
2016Wolfartsweier,2016,Wolfartsweier,73,42,31,"0,57534246575342","0,42465753424658",0,2,-2
2007Grünwettersbach,2007,Grünwettersbach,82,45,37,"0,54878048780488","0,45121951219512",0,2,-2
2008Grünwettersbach,2008,Grünwettersbach,85,47,38,"0,55294117647059","0,44705882352941",0,2,-2
2009Grünwettersbach,2009,Grünwettersbach,93,50,43,"0,53763440860215","0,46236559139785",0,2,-2
2010Grünwettersbach,2010,Grünwettersbach,113,61,52,"0,53982300884956","0,46017699115044",0,2,-2
2011Grünwettersbach,2011,Grünwettersbach,96,53,43,"0,55208333333333","0,44791666666667",0,2,-2
2012Grünwettersbach,2012,Grünwettersbach,105,56,49,"0,53333333333333","0,46666666666667",0,2,-2
2013Grünwettersbach,2013,Grünwettersbach,95,45,50,"0,47368421052632","0,52631578947368",0,2,-2
2014Grünwettersbach,2014,Grünwettersbach,104,53,51,"0,50961538461538","0,49038461538462",0,2,-2
2015Grünwettersbach,2015,Grünwettersbach,91,46,45,"0,50549450549451","0,49450549450549",0,2,-2
2016Grünwettersbach,2016,Grünwettersbach,114,61,53,"0,53508771929825","0,46491228070175",0,2,-2
2007Palmbach,2007,Palmbach,42,17,25,"0,4047619047619","0,5952380952381",0,2,-2
2008Palmbach,2008,Palmbach,42,18,24,"0,42857142857143","0,57142857142857",0,2,-2
2009Palmbach,2009,Palmbach,36,18,18,"0,5","0,5",0,2,-2
2010Palmbach,2010,Palmbach,36,14,22,"0,38888888888889","0,61111111111111",0,2,-2
2011Palmbach,2011,Palmbach,57,25,32,"0,43859649122807","0,56140350877193",0,2,-2
2012Palmbach,2012,Palmbach,62,28,34,"0,45161290322581","0,54838709677419",0,2,-2
2013Palmbach,2013,Palmbach,64,30,34,"0,46875","0,53125",0,2,-2
2014Palmbach,2014,Palmbach,74,37,37,"0,5","0,5",0,2,-2
2015Palmbach,2015,Palmbach,68,39,29,"0,57352941176471","0,42647058823529",0,2,-2
2016Palmbach,2016,Palmbach,65,32,33,"0,49230769230769","0,50769230769231",0,2,-2
2007Neureut,2007,Neureut,403,198,205,"0,49131513647643","0,50868486352357",0,2,-2
2008Neureut,2008,Neureut,401,197,204,"0,49127182044888","0,50872817955112",0,2,-2
2009Neureut,2009,Neureut,388,197,191,"0,50773195876289","0,49226804123711",0,2,-2
2010Neureut,2010,Neureut,449,214,235,"0,47661469933185","0,52338530066815",0,2,-2
2011Neureut,2011,Neureut,445,227,218,"0,51011235955056","0,48988764044944",0,2,-2
2012Neureut,2012,Neureut,476,235,241,"0,4936974789916","0,5063025210084",0,2,-2
2013Neureut,2013,Neureut,484,239,245,"0,49380165289256","0,50619834710744",0,2,-2
2014Neureut,2014,Neureut,493,262,231,"0,53144016227181","0,46855983772819",0,2,-2
2015Neureut,2015,Neureut,507,281,226,"0,55424063116371","0,44575936883629",0,2,-2
2016Neureut,2016,Neureut,514,280,234,"0,54474708171206","0,45525291828794",0,2,-2
2007Nordstadt,2007,Nordstadt,315,166,149,"0,52698412698413","0,47301587301587",0,2,-2
2008Nordstadt,2008,Nordstadt,308,164,144,"0,53246753246753","0,46753246753247",0,2,-2
2009Nordstadt,2009,Nordstadt,301,153,148,"0,50830564784053","0,49169435215947",0,2,-2
2010Nordstadt,2010,Nordstadt,288,143,145,"0,49652777777778","0,50347222222222",0,2,-2
2011Nordstadt,2011,Nordstadt,269,138,131,"0,51301115241636","0,48698884758364",0,2,-2
2012Nordstadt,2012,Nordstadt,264,136,128,"0,51515151515152","0,48484848484848",0,2,-2
2013Nordstadt,2013,Nordstadt,249,131,118,"0,52610441767068","0,47389558232932",0,2,-2
2014Nordstadt,2014,Nordstadt,246,133,113,"0,54065040650407","0,45934959349593",0,2,-2
2015Nordstadt,2015,Nordstadt,216,114,102,"0,52777777777778","0,47222222222222",0,2,-2
2016Nordstadt,2016,Nordstadt,219,116,103,"0,5296803652968","0,4703196347032",0,2,-2
2007Innenstadt-Ost,2007,Innenstadt-Ost,102,52,50,"0,50980392156863","0,49019607843137",15,17,15-17
2008Innenstadt-Ost,2008,Innenstadt-Ost,97,57,40,"0,58762886597938","0,41237113402062",15,17,15-17
2009Innenstadt-Ost,2009,Innenstadt-Ost,100,60,40,"0,6","0,4",15,17,15-17
2010Innenstadt-Ost,2010,Innenstadt-Ost,103,60,43,"0,58252427184466","0,41747572815534",15,17,15-17
2011Innenstadt-Ost,2011,Innenstadt-Ost,105,52,53,"0,4952380952381","0,5047619047619",15,17,15-17
2012Innenstadt-Ost,2012,Innenstadt-Ost,122,68,54,"0,55737704918033","0,44262295081967",15,17,15-17
2013Innenstadt-Ost,2013,Innenstadt-Ost,102,58,44,"0,56862745098039","0,43137254901961",15,17,15-17
